ID do cliente;CPF do cliente;Nome do cliente;Telefone com DDD;Logradouro;UF;Município;ID do produto;Nome do produto;Preço unitário;Quantidade comprada;Valor total pago;Taxa de entrega;Nome do entregador;Data da compra;Data da entrega
2402;261.958.374-82;Dr. Luiz Fernando Câmara;+55 (084) 0026 6897;Recanto Dias, 51;RJ;Niterói;9;Pen Drive;60;7;463.64;43.64;Ana Luiza Cavalcanti;2025-10-27;2025-10-29
2403;916.284.375-37;Rael da Cunha;+55 (021) 1586 6849;Praia Castro, 64;RJ;Fortaleza;4;Mouse;80;4;358.6;38.6;Vinícius Correia;2025-10-18;2025-10-29
2404;240.615.793-80;Enrico Souza;0800 439 7150;Distrito Rios;RJ;Niterói;6;Monitor;900;8;7212.37;12.37;Kaique Camargo;2025-09-17;2025-09-23
2405;908.427.615-94;Sra. Aylla Nunes;+55 (051) 8324-9511;Praça de Sampaio;RJ;Petrópolis;6;Monitor;900;7;6336.98;36.98;Sra. Ana Rodrigues;2025-10-16;2025-10-31
2406;918.634.752-73;Milena Martins;84 2974 6793;Quadra de Casa Grande;SP;São Paulo;2;Smartphone;1800;7;12612.55;12.55;Ryan Novaes;2025-09-09;2025-10-14
2407;270.583.914-32;Vitor Monteiro;+55 51 4576 3587;Chácara Barros, 55;CE;Juazeiro do Norte;10;Webcam;300;4;1242.85;42.85;Dra. Emilly Dias;2025-10-02;2025-10-17
2408;564.210.978-20;Sra. Maria Isis Barbosa;+55 (081) 6823-3290;Praça André Moreira, 86;RJ;Petrópolis;9;Pen Drive;60;6;403.89;43.89;Arthur Gabriel Melo;2025-09-06;2025-10-23
2409;801.436.597-66;Alícia Nogueira;+55 61 8152-7711;Esplanada de Monteiro, 80;MG;Belo Horizonte;6;Monitor;900;3;2740.14;40.14;Gabrielly Sá;2025-09-24;2025-10-28
2410;320.879.156-95;Mathias Cavalcanti;21 1979-9111;Recanto da Conceição, 26;SP;Santos;9;Pen Drive;60;2;135.4;15.4;Maria Luiza Marques;2025-10-21;2025-10-28
2411;967.403.182-04;Aylla Sá;+55 81 1682-6597;Praia Cunha;MG;Belo Horizonte;5;Teclado;150;3;475.78;25.78;Daniel Carvalho;2025-09-25;2025-10-21
2412;215.043.698-15;Raul Câmara;+55 51 6734 9928;Distrito Lorena Mendonça, 861;MG;Belo Horizonte;7;Impressora;700;6;4243.09;43.09;Lara Albuquerque;2025-09-18;2025-10-12
2413;;;+55 51 4498 7715;Trevo de Souza, 97;RJ;Petrópolis;6;Monitor;900;8;7221.87;21.87;Diogo Rodrigues;2025-09-20;2025-10-12
2414;317.564.892-46;Emanuel Campos;(051) 1126 1091;Rua Silva, 87;SP;Campinas;2;Smartphone;1800;6;10807.37;7.37;Dr. Luiz Fernando Correia;2025-10-04;2025-10-27
2415;376.589.104-57;Enrico Lopes;84 7730 1423;Conjunto de Mendonça, 543;MG;Juiz de Fora;8;HD Externo;400;3;1235.03;35.03;Raul Barbosa;2025-10-10;2025-10-31
2416;627.398.541-37;Maya Alves;(051) 6413 1066;Distrito Pimenta, 52;SP;Campinas;3;Fone de Ouvido;250;9;2271.55;21.55;Sr. Guilherme Siqueira;2025-09-19;2025-10-07
2417;901.524.873-79;Paulo Pires;(081) 9503 6326;Recanto Duarte, 6;SP;São Paulo;6;Monitor;900;4;3642.91;42.91;Dra. Laís Costela;2025-09-08;2025-09-18
2418;602.347.958-83;Benjamin Garcia;41 3759-4587;Avenida de Casa Grande, 80;SP;São Paulo;1;Notebook;3500;10;35014.02;14.02;Ana Luiza Aparecida;2025-10-13;2025-10-20
2419;096.328.571-86;Luiza Rocha;+55 81 4087 4155;Loteamento Mariane Leão;MG;Belo Horizonte;6;Monitor;900;9;8111.58;11.58;Leandro Oliveira;2025-09-21;2025-10-01
2420;921.840.375-32;Bento da Paz;+55 (081) 6545-1916;Vereda Cavalcanti;RJ;Fortaleza;10;Webcam;300;8;2407.1;7.1;Srta. Clarice Lima;2025-10-09;2025-11-02
2421;672.391.804-50;Dra. Aylla Martins;71 1480-8965;Sítio de Garcia, 5;CE;Rio de Janeiro;4;Mouse;80;1;87.67;7.67;Clarice Ribeiro;2025-10-25;2025-11-01
2422;193.657.482-91;Caleb Cavalcante;+55 (051) 8767-0444;Setor Gomes, 441;SP;Santos;7;Impressora;700;2;1417.36;17.36;Ana Júlia da Cunha;2025-09-01;2025-09-04
2423;623.859.701-12;Ravi Lucca Andrade;0900 319 1212;Trecho de Farias, 45;CE;Rio de Janeiro;6;Monitor;900;4;3625.81;25.81;Catarina Silveira;2025-10-26;2025-10-26
2424;698.510.327-86;Maria Sophia Viana;+55 (061) 9028 8541;Condomínio Porto;SP;Santos;7;Impressora;700;1;744.49;44.49;Arthur Borges;2025-09-20;2025-09-26
2425;615.298.374-64;Ayla Ramos;+55 81 1045-2887;Praça Natália Moraes, 1;MG;Uberlândia;7;Impressora;700;5;3536.14;36.14;Dra. Isis Pinto;2025-10-09;2025-10-12
2426;051.864.273-90;Calebe Costa;(084) 2811-2231;Sítio Sophie Guerra, 76;CE;Caucaia;6;Monitor;900;6;5434.8;34.8;Ana Beatriz Cavalcanti;2025-10-04;2025-10-15
2427;857.213.690-86;Luiz Felipe Jesus;+55 84 8443 2908;Chácara de Lima;MG;Belo Horizonte;7;Impressora;700;3;2121.28;21.28;Noah Cavalcanti;2025-10-05;2025-10-12
2428;561.730.249-34;Gustavo Monteiro;+55 71 9212-0969;Área Carlos Eduardo Sales, 67;SP;Santos;1;Notebook;3500;8;28046.08;46.08;Ayla Fonseca;2025-09-20;2025-10-29
2429;623.458.719-46;Ana Luiza Sousa;(011) 5785 9095;Sítio de Alves;RJ;Niterói;6;Monitor;900;9;8115.66;15.66;Luara Peixoto;2025-10-05;2025-11-02
2430;560.819.347-48;Dra. Manuela Siqueira;+55 41 0315 3087;Feira da Conceição, 3;SP;Campinas;8;HD Externo;400;10;4006.34;6.34;Noah Mendes;2025-10-23;2025-10-27
2431;967.503.284-74;Ana Júlia Pinto;+55 (084) 0729 9672;Rua Camila Ferreira, 6;SP;São Paulo;9;Pen Drive;60;1;70.62;10.62;Melissa Andrade;2025-10-24;2025-10-26
2432;417.605.938-93;Ana Cecília Farias;61 3349-4374;Avenida Liz Costela, 68;CE;Caucaia;4;Mouse;80;10;810.98;10.98;Francisco Montenegro;2025-09-22;2025-09-30
2433;934.506.271-80;Juliana Vieira;+55 41 6506 4330;Avenida Isis Nunes, 25;CE;Caucaia;10;Webcam;300;7;2133.34;33.34;Thomas Casa Grande;2025-09-21;2025-10-28
2434;279.831.406-22;Clara Rodrigues;+55 (021) 4117-7155;Praça Mendonça, 81;SP;Campinas;6;Monitor;900;7;6334.12;34.12;Emanuel Viana;2025-09-02;2025-09-23
2435;126.549.307-34;Ravy Correia;0800-955-1310;Vereda Nunes, 968;RJ;Fortaleza;3;Fone de Ouvido;250;8;2026.98;26.98;Evelyn Farias;2025-10-04;2025-10-07
2436;307.629.415-61;Ravi Lucca Silveira;(084) 0964-2256;Núcleo de Azevedo, 40;SP;Santos;10;Webcam;300;4;1223.53;23.53;Eduardo Azevedo;2025-10-14;2025-11-02
2437;492.518.067-30;Benjamin da Cruz;+55 84 7415 4642;Núcleo João Lucas Carvalho, 31;MG;Juiz de Fora;10;Webcam;300;3;926.48;26.48;Alexia Melo;2025-09-16;2025-09-19
2438;146.983.705-66;Sr. Vicente Camargo;+55 (041) 9166-0400;Sítio de Pacheco, 96;RJ;Fortaleza;9;Pen Drive;60;2;140.6;20.6;Sra. Ana Cecília Azevedo;2025-09-26;2025-09-28
2439;514.932.706-99;Liam da Cunha;+55 51 1222 6492;Praia Cavalcante, 64;SP;São Paulo;1;Notebook;3500;5;17521.44;21.44;Henry Montenegro;2025-10-03;2025-10-09
2440;764.982.150-11;Liam Costa;(071) 7422-6716;Jardim de da Costa, 51;CE;Rio de Janeiro;10;Webcam;300;8;2448.08;48.08;Dr. Nathan Carvalho;2025-09-21;2025-10-04
2441;385.264.790-83;Dra. Vitória Nunes;+55 (081) 3477 4499;Loteamento de Cunha, 211;MG;Uberlândia;6;Monitor;900;1;939.23;39.23;Benjamim Nascimento;2025-10-17;2025-10-19
2442;129.630.574-07;Sr. Rafael Costela;+55 41 0298 3312;Distrito Melissa Brito, 1;MG;Juiz de Fora;3;Fone de Ouvido;250;2;510.66;10.66;Larissa Teixeira;2025-10-20;2025-10-27
2443;871.025.469-20;Benjamim Araújo;71 6665-8153;Parque Cassiano, 43;CE;Juazeiro do Norte;10;Webcam;300;4;1211.02;11.02;Giovanna Gomes;2025-09-15;2025-10-06
2444;548.327.106-80;Vicente Novais;51 5073 2579;Estação Danilo Mendes;RJ;Niterói;1;Notebook;3500;2;7035.69;35.69;Eloah Leão;2025-10-04;2025-10-14
2445;320.469.571-99;Luigi Vieira;+55 (051) 7012 0084;Núcleo Rafaela Moraes;RJ;Petrópolis;6;Monitor;900;1;908.15;8.15;Davi Lucca Casa Grande;2025-09-27;2025-10-22
2446;853.074.291-50;Rafaela Costela;+55 81 0538-6767;Viela Correia, 83;MG;Juiz de Fora;2;Smartphone;1800;8;14423.15;23.15;Maria Luiza Melo;2025-10-17;2025-10-26
2447;036.894.271-69;Sra. Ana Beatriz Borges;+55 (061) 3578-2239;Quadra de Andrade, 134;CE;Juazeiro do Norte;10;Webcam;300;5;1509.32;9.32;Clarice Garcia;2025-09-07;2025-09-28
2448;364.208.917-87;Laís Fernandes;0300 941 8836;Aeroporto de Nogueira, 188;RJ;Niterói;8;HD Externo;400;9;3641.32;41.32;Evelyn Cavalcante;2025-08-31;2025-10-08
2449;491.325.760-99;Ana Luiza Pires;+55 (061) 5525-0030;Vila de Vieira, 83;MG;Belo Horizonte;7;Impressora;700;9;6323.16;23.16;Ana Julia Ribeiro;2025-09-09;2025-10-31
2450;703.615.824-71;Giovanna Pires;71 3039 2858;Quadra Vitor Hugo Câmara, 50;MG;Juiz de Fora;6;Monitor;900;3;2710.2;10.2;Vitória Moreira;2025-09-12;2025-10-02
2451;817.520.349-88;Sra. Ana Luiza Nascimento;31 8069-5131;Ladeira Castro, 467;SP;Campinas;9;Pen Drive;60;9;588.58;48.58;Pietro da Cunha;2025-09-22;2025-10-25
2452;639.280.471-40;Beatriz Cavalcante;(041) 7949-1765;Rodovia Nicole Cardoso, 29;RJ;Niterói;4;Mouse;80;8;689.96;49.96;Clara Mendes;2025-09-01;2025-10-10
2453;415.387.902-97;Murilo Monteiro;+55 (051) 9003-7247;Viaduto Pacheco, 61;RJ;Fortaleza;10;Webcam;300;8;2446.28;46.28;Gael Henrique Aragão;2025-09-27;2025-10-09
2454;208.194.657-20;Dr. Arthur Gabriel Novaes;+55 (081) 9226-3030;Fazenda de Pires, 71;SP;Campinas;2;Smartphone;1800;3;5447.08;47.08;Diogo Siqueira;2025-10-04;2025-10-27
2455;612.573.094-80;Gabriel Viana;+55 71 6030 8992;Núcleo de Guerra, 21;SP;São Paulo;8;HD Externo;400;2;807.52;7.52;Antônio Cavalcante;2025-10-11;2025-10-19
2456;089.627.135-86;Ravi Lucca Mendonça;71 1289-3323;Jardim João Guilherme Ribeiro, 23;MG;Juiz de Fora;5;Teclado;150;9;1379.92;29.92;Sra. Sara Moreira;2025-09-05;2025-09-27
2457;142.367.598-37;Rhavi Lima;+55 (021) 1416-3502;Estação Enzo Almeida;MG;Juiz de Fora;5;Teclado;150;7;1080.43;30.43;Bárbara Campos;2025-10-19;2025-11-01
2458;064.287.195-76;Jade Sá;+55 (084) 2445 1619;Loteamento Thales Viana, 30;SP;Santos;3;Fone de Ouvido;250;4;1010.89;10.89;Thomas Rios;2025-09-26;2025-10-26
2459;329.156.748-09;Yuri Nunes;31 3425 1701;Largo de Montenegro, 212;SP;Campinas;2;Smartphone;1800;7;1820.29;20.29;Dr. Luiz Fernando Carvalho;2025-09-14;2025-10-12
2460;307.816.459-48;Stephany Alves;(041) 1121 2610;Vila de Porto, 7;RJ;Fortaleza;7;Impressora;700;4;2831.55;31.55;Srta. Ana Julia Santos;2025-10-15;2025-10-28
2461;674.358.910-10;João Miguel Oliveira;+55 (071) 1639-3483;Praia Ana Lívia Oliveira, 9;MG;Juiz de Fora;5;Teclado;150;9;1372.45;22.45;Dr. Kaique Mendonça;2025-09-03;2025-09-29
2462;596.248.310-33;Dom Silva;+55 71 6963-1815;Vale de Leão, 4;SP;Campinas;4;Mouse;80;8;658.06;18.06;Dra. Eduarda Gomes;2025-09-10;2025-09-20
2463;926.108.735-30;Luiz Felipe Casa Grande;+55 (084) 7381 0189;Favela Sales, 84;MG;Uberlândia;9;Pen Drive;60;10;642.63;42.63;Luigi Ribeiro;2025-09-08;2025-10-09
2464;967.814.032-22;Melissa Vasconcelos;+55 (051) 8188-5840;Lago da Conceição, 1;CE;Rio de Janeiro;2;Smartphone;1800;2;3645.06;45.06;Maria Pires;2025-09-25;2025-10-03
2465;689.532.704-56;Dr. Dom Rios;+55 84 7095 5772;Largo Sales;MG;Juiz de Fora;5;Teclado;150;7;1090.02;40.02;Oliver Vasconcelos;2025-10-01;2025-10-18
2466;906.217.548-11;Cauã Nogueira;(071) 7671-2944;Campo Freitas, 20;RJ;Fortaleza;4;Mouse;80;3;248.52;8.52;Thales Silveira;2025-09-02;2025-09-29
2467;692.031.584-05;Rafael Albuquerque;0300 967 4507;Distrito Ravi Lucca Pastor;RJ;Niterói;8;HD Externo;400;2;828.48;28.48;Luiz Henrique Carvalho;2025-09-24;2025-10-07
2468;597.238.046-38;Arthur Miguel Fogaça;84 5553 0407;Ladeira de Costa, 838;MG;Juiz de Fora;6;Monitor;900;6;5428.99;28.99;Rael Albuquerque;2025-09-27;2025-10-30
2469;938.241.607-22;Letícia da Cunha;81 2328-9017;Passarela Costa;RJ;Fortaleza;8;HD Externo;400;6;2405.23;5.23;Valentina Barbosa;2025-10-09;2025-11-01
2470;863.419.250-42;Lucas Gabriel Vargas;11 1284-0384;Núcleo Novaes, 570;SP;Santos;4;Mouse;80;2;167.01;7.01;Ayla Nunes;2025-09-10;2025-09-16
2471;732.156.904-70;Oliver Carvalho;+55 (071) 3440-5938;Setor de da Costa, 43;SP;Campinas;4;Mouse;80;3;268.02;28.02;Stephany Mendonça;2025-09-11;2025-10-15
2472;580.241.637-80;Valentim Nascimento;+55 (021) 5951 5567;Lagoa João Felipe Cirino, 13;MG;Juiz de Fora;7;Impressora;700;6;4233.9;33.9;Oliver da Costa;2025-09-22;2025-10-11
2473;487.021.693-04;Cecília Pinto;(021) 4763 3779;Rodovia Almeida, 17;MG;Belo Horizonte;5;Teclado;150;6;926.56;26.56;Joaquim Albuquerque;2025-09-10;2025-10-04
2474;041.893.657-93;Melissa Cunha;+55 41 0802 7136;Largo Freitas, 58;SP;Campinas;2;Smartphone;1800;6;10805.37;5.37;Anthony da Cruz;2025-09-07;2025-09-14
2475;136.450.897-48;Alice Pimenta;(041) 1957 2416;Rodovia Théo Ferreira, 96;RJ;Niterói;3;Fone de Ouvido;250;3;787.36;37.36;Ana Sophia Pires;2025-09-01;2025-10-30
2476;340.216.957-61;Hadassa Aparecida;71 1079-9345;Campo Pietro Pastor, 8;SP;Santos;1;Notebook;3500;4;14031.36;31.36;Eloá Gomes;2025-09-25;2025-10-06
2477;538.471.290-23;Ana Rezende;+55 (061) 7152-2737;Esplanada de Siqueira, 46;CE;Caucaia;10;Webcam;300;1;328.79;28.79;Mariana Camargo;2025-10-24;2025-10-28
2478;681.749.230-04;Sofia Brito;+55 (041) 5245 0357;Favela de Fonseca, 22;SP;São Paulo;5;Teclado;150;2;336.71;36.71;Guilherme Rezende;2025-10-14;2025-10-20
2479;961.285.037-21;Raquel Pereira;81 4315-2279;Aeroporto Rocha;MG;Juiz de Fora;1;Notebook;3500;6;21014.76;14.76;Lorena Lopes;2025-09-19;2025-10-31
2480;653.019.482-70;Sr. Gabriel Castro;+55 (071) 4204 2247;Jardim Castro, 648;SP;São Paulo;6;Monitor;900;2;1823.94;23.94;Breno Costa;2025-09-22;2025-09-27
2481;503.198.426-06;Dra. Melina Duarte;+55 (011) 1932-6944;Lagoa Pedro Lucas Brito, 3;MG;Belo Horizonte;4;Mouse;80;3;271.51;31.51;Bruna Sousa;2025-10-21;2025-10-22
2482;976.524.183-64;Bruna Ramos;(071) 8620-8927;Residencial de Pimenta, 94;CE;Juazeiro do Norte;2;Smartphone;1800;8;14424.67;24.67;Erick Nunes;2025-09-13;2025-09-13
2483;426.970.518-30;Calebe Martins;(081) 5475-0316;Rodovia de Campos, 47;RJ;Niterói;1;Notebook;3500;2;7017.22;17.22;Mariane das Neves;2025-10-11;2025-10-26
2484;960.718.432-78;Camila Sampaio;0300-704-7659;Lago Breno Novais, 688;MG;Uberlândia;9;Pen Drive;60;7;455.58;35.58;Gael Henrique Mendonça;2025-09-08;2025-10-29
2485;930.274.561-99;Caroline Pastor;81 0462 0873;Lagoa de Câmara, 22;MG;Uberlândia;8;HD Externo;400;10;4034.83;34.83;Dr. Igor Vieira;2025-10-26;2025-11-02
2486;976.841.203-87;Aylla Fernandes;(011) 7432 9955;Morro Ana Sophia da Costa, 135;RJ;Fortaleza;10;Webcam;300;1;344.85;44.85;Manuella Sales;2025-10-23;2025-10-23
2487;907.526.183-77;Caroline Sales;+55 (011) 2221 2370;Distrito Porto, 98;CE;Rio de Janeiro;2;Smartphone;1800;9;16235.84;35.84;Olívia Vieira;2025-09-02;2025-09-13
2488;608.521.743-90;Vinicius da Paz;+55 51 0697 7753;Sítio Gonçalves, 87;SP;São Paulo;1;Notebook;3500;2;7044.02;44.02;Nathan Siqueira;2025-09-16;2025-09-21
2489;857.164.029-76;Dra. Heloisa Gonçalves;0500-174-2380;Setor de Lopes, 219;CE;Juazeiro do Norte;2;Smartphone;1800;8;14436.84;36.84;Ana Júlia Oliveira;2025-10-20;2025-10-21
2490;745.291.380-97;Alexia Alves;+55 61 1023-3628;Chácara Davi Miguel Gonçalves, 827;MG;Belo Horizonte;3;Fone de Ouvido;250;3;765.72;15.72;Ana Julia da Cruz;2025-10-24;2025-10-29
2491;136.524.089-42;Sra. Milena Barbosa;(011) 8897-2931;Campo Andrade, 9;CE;Juazeiro do Norte;10;Webcam;300;3;921.26;21.26;Dr. João Gabriel Albuquerque;2025-09-21;2025-10-11
2492;497.601.528-94;Rodrigo da Mata;(081) 4907-9232;Estrada Ravy Mendes, 36;SP;Santos;4;Mouse;80;7;588.67;28.67;Apollo Sales;2025-09-18;2025-10-08
2493;207.135.684-53;Maitê Cavalcanti;+55 41 8625 3956;Jardim de Rocha, 374;MG;Uberlândia;7;Impressora;700;8;5643.02;43.02;José Miguel Costela;2025-10-11;2025-10-24
2494;934.187.650-84;José Miguel da Rosa;84 3041-0545;Vale de Gomes, 2;SP;Santos;3;Fone de Ouvido;250;2;535.8;35.8;Heloisa Porto;2025-09-25;2025-10-25
2495;286.397.450-56;Evelyn das Neves;(081) 7107 1780;Largo Breno Cavalcanti, 84;SP;São Paulo;4;Mouse;80;10;820.05;20.05;Davi Luiz Costa;2025-09-03;2025-10-27
2496;420.173.968-69;Marina Gonçalves;(051) 5813-4344;Parque Lucca da Conceição, 79;CE;Juazeiro do Norte;4;Mouse;80;5;439.05;39.05;Isadora Machado;2025-10-01;2025-11-01
2497;120.685.394-89;Isis Araújo;+55 61 9506-9251;Viaduto de Campos, 6;SP;Santos;10;Webcam;300;3;924.86;24.86;Maria Fernanda Lima;2025-09-19;2025-10-24
2498;297.540.136-16;Yan Albuquerque;+55 81 6779-3383;Avenida Kevin Pires, 78;RJ;Fortaleza;2;Smartphone;1800;8;14444.45;44.45;Eduarda Rocha;2025-10-22;2025-10-24
2499;149.720.653-70;Luara Barros;(031) 1201 1906;Fazenda Lara Nogueira, 42;RJ;Niterói;8;HD Externo;400;5;2000.0;49.78;Luana Martins;2025-09-23;2025-09-27
2500;584.793.126-37;Alexandre Moreira;+55 61 1052 1240;Praça Júlia Mendes, 961;CE;Rio de Janeiro;9;Pen Drive;60;6;408.6;48.6;Maria Helena da Rocha;2025-09-19;2025-09-29
2501;379.105.826-68;Maria Liz Alves;+55 (071) 1077-7353;Pátio de da Luz, 5;SP;São Paulo;4;Mouse;80;2;186.98;26.98;Caleb Cavalcante;2025-09-27;2025-10-25
2502;780.136.925-40;Sr. Luiz Otávio Barbosa;+55 (021) 0987-5546;Avenida de Albuquerque, 67;MG;Juiz de Fora;7;Impressora;700;5;3527.35;27.35;Natália Aparecida;2025-10-17;2025-10-18
2503;280.437.156-53;Matteo Costa;61 6101-0830;Estrada Caroline Sá;CE;Juazeiro do Norte;3;Fone de Ouvido;250;3;791.94;41.94;Cecilia Viana;2025-09-25;2025-10-16
2504;056.948.371-93;Matheus Carvalho;71 4194-4746;Núcleo Monteiro, 323;SP;Campinas;9;Pen Drive;60;2;154.67;34.67;Ana Luiza Vargas;2025-09-30;2025-10-19
2505;765.149.803-84;Carolina Sampaio;+55 81 1951-7863;Via de Pacheco;MG;Belo Horizonte;7;Impressora;700;5;3545.06;45.06;Ravi Moreira;2025-09-21;2025-10-23
2506;567.943.820-83;Maria Cecília Gomes;61 8085-9665;Parque Cunha, 88;CE;Rio de Janeiro;9;Pen Drive;60;5;337.58;37.58;Maria Flor Souza;2025-09-14;2025-10-27
2507;801.926.457-49;Marcos Vinicius da Rosa;+55 71 0220 5835;Vereda Maria Laura Vargas, 980;SP;São Paulo;3;Fone de Ouvido;250;1;265.05;15.05;Luiz Felipe Carvalho;2025-09-21;2025-09-28
2508;732.860.591-02;Miguel Casa Grande;21 0917 9261;Setor de Santos;RJ;Fortaleza;10;Webcam;300;4;1205.35;5.35;Luan Lopes;2025-10-10;2025-10-28
2509;932.165.840-89;Manuela Rodrigues;+55 61 0197-3111;Alameda Siqueira, 37;CE;Caucaia;8;HD Externo;400;8;3241.78;41.78;Danilo Gonçalves;2025-09-13;2025-09-16
2510;413.968.702-96;Antony Pereira;(071) 8635 4692;Parque Vasconcelos, 52;RJ;Petrópolis;9;Pen Drive;60;2;147.87;27.87;Otávio Garcia;2025-10-17;2025-10-27
2511;742.536.109-43;Diogo Moura;+55 (041) 0237 0609;Estrada de Barbosa, 81;SP;São Paulo;7;Impressora;700;2;1449.2;49.2;Isabelly Sales;2025-10-19;2025-10-24
2512;238.140.967-03;Melina Ferreira;+55 21 5238 5897;Alameda Giovanna Marques, 4;MG;Juiz de Fora;3;Fone de Ouvido;250;8;2036.98;36.98;Davi Luiz Rodrigues;2025-10-13;2025-10-22
2513;093.812.754-32;Anthony Sampaio;+55 21 5339 5833;Viaduto Lima, 10;CE;Juazeiro do Norte;4;Mouse;80;10;836.54;36.54;Erick Moura;2025-09-03;2025-09-21
2514;836.274.095-74;Mathias Martins;0500 913 4680;Alameda de Gomes, 26;SP;Santos;10;Webcam;300;4;1225.92;25.92;Daniel Rocha;2025-10-22;2025-11-01
2515;726.315.804-35;Ísis Silva;(031) 7275-3866;Vila de Mendonça, 8;RJ;Fortaleza;3;Fone de Ouvido;250;6;1538.4;38.4;Kaique Ramos;2025-10-27;2025-10-27
2516;083.974.165-01;Maria Fernanda da Cruz;(031) 2056 6807;Esplanada Isabela Machado, 66;SP;Campinas;10;Webcam;300;6;1849.38;49.38;Vitor Hugo Abreu;2025-09-21;2025-10-18
2517;036.975.281-30;Alícia Siqueira;(071) 1001 9950;Sítio de Souza;CE;Rio de Janeiro;5;Teclado;150;8;1241.44;41.44;Eloá Gonçalves;2025-09-15;2025-10-05
2518;716.328.049-13;Sra. Julia Barros;31 7239 7424;Lago Kaique Rezende, 28;MG;Belo Horizonte;4;Mouse;80;3;264.05;24.05;Luara Pimenta;2025-10-21;2025-10-27
2519;465.097.213-25;Hadassa Souza;+55 61 6032 8889;Setor de Oliveira, 58;SP;Campinas;4;Mouse;80;10;823.33;23.33;Thales Cardoso;2025-09-24;2025-10-03
2520;528.406.197-76;Gael Ribeiro;+55 (051) 2520 0298;Lago Castro, 99;SP;Santos;3;Fone de Ouvido;250;4;1016.14;16.14;Vitor Hugo Mendes;2025-10-01;2025-10-30
2521;346.950.721-06;Ana Carolina Sá;(021) 1613-1217;Viaduto de Silveira, 781;CE;Rio de Janeiro;5;Teclado;150;4;622.51;22.51;Ester Gonçalves;2025-09-23;2025-10-09
2522;874.615.903-75;Leonardo Guerra;+55 (084) 1795 4957;Viela Barros, 50;CE;Rio de Janeiro;2;Smartphone;1800;10;18023.27;23.27;Jade Ramos;2025-10-10;2025-10-25
2523;153.702.486-80;Ian Cassiano;+55 41 8167 0491;Colônia Antônio Araújo, 72;MG;Belo Horizonte;6;Monitor;900;5;4500.0;21.55;Ravi Lucca Garcia;2025-09-29;2025-10-29
2524;164.503.287-62;Dr. Juan Ferreira;+55 51 2827 2942;Setor de Barbosa, 7;SP;São Paulo;4;Mouse;80;2;187.0;27.0;Larissa Peixoto;2025-09-27;2025-10-21
2525;832.746.915-00;Bianca Sá;+55 21 3759-9334;Estação de Vasconcelos, 98;MG;Uberlândia;10;Webcam;300;5;1547.53;47.53;Theodoro Mendonça;2025-09-05;2025-10-09
2526;675.348.120-62;Rafael Jesus;41 0725-7975;Campo de Correia, 6;MG;Belo Horizonte;2;Smartphone;1800;5;9024.47;24.47;Sra. Mariah Correia;2025-09-23;2025-10-19
2527;213.570.648-53;Dra. Kamilly da Mata;(061) 2724-5576;Trecho de Nascimento, 25;SP;Santos;1;Notebook;3500;7;24526.24;26.24;João Pedro Moura;2025-10-03;2025-10-10
2528;396.714.802-50;João Gabriel Monteiro;+55 61 5997 7194;Loteamento Emanuella Sampaio, 561;SP;Campinas;8;HD Externo;400;2;827.69;27.69;Rafael Marques;2025-10-17;2025-10-18
2529;841.673.205-17;Luiz Miguel Carvalho;0300-322-7697;Viaduto de Araújo, 37;RJ;Petrópolis;8;HD Externo;400;8;3244.33;44.33;Thomas Lopes;2025-09-15;2025-10-24
2530;326.094.718-31;Hellena Porto;0800-452-2791;Morro Dias, 17;SP;Campinas;2;Smartphone;1800;3;5421.24;21.24;Oliver Sá;2025-10-01;2025-10-16
2531;302.649.185-33;Sra. Isadora da Conceição;61 4097 6282;Viaduto Castro, 782;SP;São Paulo;5;Teclado;150;9;1385.65;35.65;Davi Almeida;2025-10-12;2025-10-20
2532;872.960.315-30;Vitória Silveira;+55 11 6820 4328;Quadra Mendonça;CE;Juazeiro do Norte;7;Impressora;700;8;5625.93;25.93;Daniel Sá;2025-09-25;2025-10-13
2533;274.138.506-80;Ravi Ferreira;21 1406-5058;Travessa de Porto;SP;Campinas;5;Teclado;150;7;1097.67;47.67;Sr. Cauê Lima;2025-10-21;2025-10-26
2534;547.216.093-61;Vitor Gabriel Porto;(021) 5688 9322;Campo de Porto, 11;SP;São Paulo;7;Impressora;700;10;7045.43;45.43;Ester Casa Grande;2025-10-24;2025-11-01
2535;140.962.358-06;Isadora Cunha;51 7835 8845;Área de Rocha, 967;MG;Juiz de Fora;1;Notebook;3500;1;3525.51;25.51;Gustavo Henrique Montenegro;2025-10-08;2025-10-31
2536;318.495.627-09;Luara Rios;41 3356-6388;Rodovia Cavalcante, 17;RJ;Petrópolis;9;Pen Drive;60;1;103.25;43.25;Olivia Monteiro;2025-09-25;2025-10-04
2537;842.967.015-76;Davi Miguel Cunha;(021) 8104-6363;Alameda de Borges, 74;SP;Campinas;3;Fone de Ouvido;250;1;289.13;39.13;Davi Lucca Barbosa;2025-09-14;2025-10-13
2538;128.453.607-62;Joana Siqueira;+55 71 9492 6511;Vila Mirella Araújo, 30;MG;Uberlândia;7;Impressora;700;6;4247.18;47.18;Hadassa Borges;2025-09-18;2025-10-23
2539;210.437.856-71;Daniel Novaes;(031) 3597 3098;Largo Maria Julia Casa Grande;MG;Juiz de Fora;5;Teclado;150;2;339.69;39.69;Esther Moreira;2025-09-01;2025-09-27
